Date,Open,High,Low,Close,Adj Close,Volume
2017-02-07,116.709999,116.709999,116.709999,116.709999,98.695442,0
2017-02-08,117.680000,117.680000,117.680000,117.680000,99.515724,0
2017-02-09,117.919998,117.919998,117.919998,117.919998,99.718666,0
2017-02-10,118.779999,118.779999,118.779999,118.779999,100.445930,0
2017-02-13,118.900002,118.900002,118.900002,118.900002,100.547409,0
2017-02-14,118.230003,118.230003,118.230003,118.230003,99.980827,0
2017-02-15,117.790001,117.790001,117.790001,117.790001,99.608742,0
2017-02-16,118.449997,118.449997,118.449997,118.449997,100.166870,0
2017-02-17,118.720001,118.720001,118.720001,118.720001,100.395187,0
2017-02-21,120.209999,120.209999,120.209999,120.209999,101.655205,0
2017-02-22,119.830002,119.830002,119.830002,119.830002,101.333862,0
2017-02-23,120.459999,120.459999,120.459999,120.459999,101.866615,0
2017-02-24,121.059998,121.059998,121.059998,121.059998,102.374008,0
2017-02-27,121.720001,121.720001,121.720001,121.720001,102.932137,0
2017-02-28,120.860001,120.860001,120.860001,120.860001,102.204887,0
2017-03-01,120.449997,120.449997,120.449997,120.449997,101.858162,0
2017-03-02,119.800003,119.800003,119.800003,119.800003,101.308502,0
2017-03-03,119.370003,119.370003,119.370003,119.370003,100.944862,0
2017-03-06,118.769997,118.769997,118.769997,118.769997,100.437485,0
2017-03-07,118.220001,118.220001,118.220001,118.220001,99.972382,0
2017-03-08,116.040001,116.040001,116.040001,116.040001,98.128876,0
2017-03-09,114.309998,114.309998,114.309998,114.309998,96.665894,0
2017-03-10,114.010002,114.010002,114.010002,114.010002,96.412201,0
2017-03-13,114.250000,114.250000,114.250000,114.250000,96.615166,0
2017-03-14,114.169998,114.169998,114.169998,114.169998,96.547516,0
2017-03-15,116.589996,116.589996,116.589996,116.589996,98.593964,0
2017-03-16,116.349998,116.349998,116.349998,116.349998,98.391014,0
2017-03-17,116.809998,116.809998,116.809998,116.809998,98.780022,0
2017-03-20,116.620003,116.620003,116.620003,116.620003,98.619339,0
2017-03-21,115.370003,115.370003,115.370003,115.370003,98.271820,0
2017-03-22,115.349998,115.349998,115.349998,115.349998,98.254784,0
2017-03-23,116.190002,116.190002,116.190002,116.190002,98.970284,0
2017-03-24,116.099998,116.099998,116.099998,116.099998,98.893616,0
2017-03-27,115.059998,115.059998,115.059998,115.059998,98.007744,0
2017-03-28,115.570000,115.570000,115.570000,115.570000,98.442169,0
2017-03-29,116.160004,116.160004,116.160004,116.160004,98.944710,0
2017-03-30,116.470001,116.470001,116.470001,116.470001,99.208778,0
2017-03-31,117.139999,117.139999,117.139999,117.139999,99.779480,0
2017-04-03,117.410004,117.410004,117.410004,117.410004,100.009476,0
2017-04-04,117.419998,117.419998,117.419998,117.419998,100.017998,0
2017-04-05,117.529999,117.529999,117.529999,117.529999,100.111679,0
2017-04-06,118.190002,118.190002,118.190002,118.190002,100.673874,0
2017-04-07,118.300003,118.300003,118.300003,118.300003,100.767578,0
2017-04-10,119.129997,119.129997,119.129997,119.129997,101.474556,0
2017-04-11,119.959999,119.959999,119.959999,119.959999,102.181541,0
2017-04-12,119.720001,119.720001,119.720001,119.720001,101.977135,0
2017-04-13,119.430000,119.430000,119.430000,119.430000,101.730095,0
2017-04-17,120.900002,120.900002,120.900002,120.900002,102.982246,0
2017-04-18,121.220001,121.220001,121.220001,121.220001,103.254822,0
2017-04-19,121.010002,121.010002,121.010002,121.010002,103.075951,0
2017-04-20,121.059998,121.059998,121.059998,121.059998,103.118523,0
2017-04-21,120.550003,120.550003,120.550003,120.550003,102.684120,0
2017-04-24,119.290001,119.290001,119.290001,119.290001,101.610863,0
2017-04-25,119.820000,119.820000,119.820000,119.820000,102.062309,0
2017-04-26,118.790001,118.790001,118.790001,118.790001,101.184959,0
2017-04-27,118.519997,118.519997,118.519997,118.519997,100.954964,0
2017-04-28,117.320000,117.320000,117.320000,117.320000,99.932816,0
2017-05-01,118.050003,118.050003,118.050003,118.050003,100.554619,0
2017-05-02,117.860001,117.860001,117.860001,117.860001,100.392776,0
2017-05-03,116.300003,116.300003,116.300003,116.300003,99.063988,0
2017-05-04,115.750000,115.750000,115.750000,115.750000,98.595497,0
2017-05-05,116.730003,116.730003,116.730003,116.730003,99.430260,0
